participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.anagram_question1,player.distanceScale_before,player.overlapScale_before,player.anagram_question1_solution,player.anagram_hidden,player.anagram_score,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
19,kj108ev8,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:22:17.609089+00:00,0,1,A19NJB3QC1XU2C,3TMSXRD2X78G3CPGJGFZCMXH1H01WJ,213,19,a__d,13,6,a__d,5,1,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
20,jab36wpt,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.419678+00:00,0,1,,,0,20,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
21,38zwzt56,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.438560+00:00,0,1,,,0,21,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
22,kfbn4hw2,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.455707+00:00,0,1,,,0,22,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
23,kyiwwn8n,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.472088+00:00,0,1,,,0,23,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
24,0a1640g0,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.489370+00:00,0,1,,,0,24,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
25,1z1mtqta,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.506302+00:00,0,1,,,0,25,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
26,qtruncg3,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.524315+00:00,0,1,,,0,26,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
27,setzeidw,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.541533+00:00,0,1,,,0,27,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
28,uspmm2s2,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.559395+00:00,0,1,,,0,28,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
29,xtzfngiq,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.576209+00:00,0,1,,,0,29,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
30,4ehsshny,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.593938+00:00,0,1,,,0,30,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
31,8xmuam05,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.612204+00:00,0,1,,,0,31,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
32,tkompbhz,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.628930+00:00,0,1,,,0,32,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
33,30j8hffn,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.646842+00:00,0,1,,,0,33,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
34,73hbot0p,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.664053+00:00,0,1,,,0,34,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
35,arrqjzeb,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.681285+00:00,0,1,,,0,35,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
36,6ge9s9ek,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.698563+00:00,0,1,,,0,36,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
37,tynorq1c,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.715466+00:00,0,1,,,0,37,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
38,b4lsif06,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.731859+00:00,0,1,,,0,38,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
39,f7ak0ml9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.749001+00:00,0,1,,,0,39,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
40,8fl22ed0,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 14:25:44.765934+00:00,0,1,,,0,40,,,,a__d,,,0,1,1,31f1vzlc,,,3H1C3QRA01R3NVFTOA5BISDOVQICEF,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
1,2xvkdujo,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:25:28.293761+00:00,0,1,A1PZ1YZAQEXRSQ,3CP1TO84PU9TFESS6JS4R5U99QM52Z,294,1,a__d,11,5,a__d,5,1,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
2,glcor7i9,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:26:44.536814+00:00,0,1,A2K1FKEFJIR1EE,3OS4RQUCRANF5OLDVOYOEAOQSQDFBU,265,2,a__d,0,0,a__d,5,1,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
3,2quzcwvk,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:27:14.742661+00:00,0,1,A2SBN9B6Q3DN2X,33NF62TLXKAW3TB3KR22SBZ88R3KJM,269,3,a__d,93,95,a__d,5,1,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
4,0p22oapv,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:27:44.702419+00:00,0,1,A3I59QQFHW90AH,39K0FND3AINGSO82BX25EPOT794AM1,0,4,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
5,8pavh9k3,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:32:18.540780+00:00,0,1,A1AYBS4V8QBV44,36NEMU28XGLDZ1B5C2YXWELKZS7WMY,0,5,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
6,e0j77rpj,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:34:04.482423+00:00,0,1,A2W59CL4UQ3S4S,3HWRJOOET6AMGW2JBZ0DMHDQKDKESC,223,6,a__d,125,100,a__d,5,1,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
7,mxqbec10,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:35:30.038769+00:00,0,1,A3SIGLNUOC6SIX,3483FV8BEFRPYIS6B229JB895LY26D,184,7,a__d,68,65,a__d,5,1,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
8,2locqlke,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:37:17.972864+00:00,0,1,A2Q7BWWDXGQJQR,3Z9WI9EOZ0W0CNGDWRZHGYJTVZ0KHI,49,8,a__d,20,11,a__d,5,1,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
9,fm42rdgv,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:38:04.420981+00:00,0,1,A2PZG5F8RIESH9,3I2PTA7R3U2DPGFGFHMBPCBUMMWKQE,0,9,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
10,1rfc60w6,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:11.957877+00:00,0,1,,,0,10,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
11,oajuiq1x,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:11.978414+00:00,0,1,,,0,11,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
12,qp98cdvv,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:11.995803+00:00,0,1,,,0,12,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
13,3bzlicus,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.013311+00:00,0,1,,,0,13,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
14,0a8q5113,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.030023+00:00,0,1,,,0,14,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
15,thqpwmwk,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.046743+00:00,0,1,,,0,15,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
16,ptg4o84i,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.066743+00:00,0,1,,,0,16,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
17,l9e5a9pt,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.083961+00:00,0,1,,,0,17,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
18,jt1irjh1,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.100959+00:00,0,1,,,0,18,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
19,zk0fnh10,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.117976+00:00,0,1,,,0,19,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
20,29sxorxt,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.134446+00:00,0,1,,,0,20,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
21,nkdcw6qy,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.150428+00:00,0,1,,,0,21,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
22,z375fzuy,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.166969+00:00,0,1,,,0,22,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
23,jiyojtp1,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.184213+00:00,0,1,,,0,23,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
24,51iui3kc,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.200612+00:00,0,1,,,0,24,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
25,14c8xe9x,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.216783+00:00,0,1,,,0,25,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
26,f08eyzzh,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.233923+00:00,0,1,,,0,26,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
27,038t1aif,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.250865+00:00,0,1,,,0,27,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
28,o5w9jgpe,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.267756+00:00,0,1,,,0,28,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
29,c3lgoyrt,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.284151+00:00,0,1,,,0,29,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
30,ohnnk8se,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.300246+00:00,0,1,,,0,30,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
31,n8i4fjql,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.317385+00:00,0,1,,,0,31,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
32,trrft0tv,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.333967+00:00,0,1,,,0,32,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
33,lgs7ojaa,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.350002+00:00,0,1,,,0,33,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
34,85q0vsd7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.366679+00:00,0,1,,,0,34,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
35,4j9ur3yy,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.383098+00:00,0,1,,,0,35,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
36,eimx060y,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.399448+00:00,0,1,,,0,36,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
37,2n0ykcwa,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.415522+00:00,0,1,,,0,37,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
38,3ip4l5rw,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.431770+00:00,0,1,,,0,38,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
39,zhvthbhr,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.447829+00:00,0,1,,,0,39,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
40,vwj1k507,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-08 16:41:12.465328+00:00,0,1,,,0,40,,,,a__d,,,0,1,1,ya61mn6p,,,3X0EMNLXEPX3JVAJO5GR2W0HU42VPK,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
1,z26fes3b,,0,0,32,,,,,,0,0,,,0,1,,,,a__d,,,0,1,1,gkxv2amv,,,,,,1
2,ng81eu2v,,0,0,32,,,,,,0,0,,,0,2,,,,a__d,,,0,1,1,gkxv2amv,,,,,,1
3,hbnnrfhq,,0,0,32,,,,,,0,0,,,0,3,,,,a__d,,,0,1,1,gkxv2amv,,,,,,1
1,f2pk1drz,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:36:21.837484+00:00,0,1,A25P1KW7TYHI8F,3VHHR074H4PE34SJ4IP64L7E742L7U,288,1,a__d,27,18,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
2,568jeuoi,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:36:54.981473+00:00,0,1,A1SE2C1JHIBIMZ,3X65QVEQI1VKFLNFVZXHK7ZS8FTLCN,0,2,,,,a__d,,,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
3,sfjfmlxu,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:36:58.155257+00:00,0,1,A2PJ1XAIGPIGJU,3EFVCAY5L4HC8S92B25Z26QHEZ3J8D,275,3,a__d,49,42,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
4,3ps3sro8,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:37:01.058671+00:00,0,1,A2WW7R8TGL5MJD,30MVJZJNHNLCMXSCGUBD22LSY5LJ92,228,4,a__d,0,0,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
5,vqwdsxhn,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:37:25.663792+00:00,0,1,A1GPO13F5EY7FJ,3HUTX6F6VVVFNOYABYO30BU0RTLO2Y,301,5,a__d,56,50,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
6,ffs56of7,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:37:49.599308+00:00,0,1,A2HWHR670RYKCO,3YOH7BII0AF5UOBX1GGLVZA24M4VKT,76,6,a__d,89,90,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
7,4oeu2lco,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:38:22.213798+00:00,0,1,A1BHR5XQ16T7LA,3R6P78PK7LJLFABP6UVRWPUO0K7TG8,224,7,a__d,51,44,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
8,dcwu1czn,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:38:34.001173+00:00,0,1,A1XD2G6NO4RPA1,3AAPLD8UCDPZF660Q0D9HP6PFKKTH7,275,8,a__d,55,48,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
9,vnqtw5mm,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:40:58.415823+00:00,0,1,A27YL33IK0DL4O,33L7PJKHCH66MV57NWJ34CDQC1V8T8,281,9,a__d,16,8,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
10,n5om2noe,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:41:05.746405+00:00,0,1,A3GQRD3530XFM3,3MMN5BL1W0CG839H2INVRHAN2773MA,289,10,a__d,74,74,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
11,4kcj7wm4,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:41:07.373989+00:00,0,1,A3HHDPKL3O3O7Y,3SLE99ER0OLLA5CDW0SVH248531ZBD,287,11,a__d,12,5,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
12,mlwkfjep,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:42:46.887190+00:00,0,1,AXHC4802D1Z6Z,3SNLUL3WO5VG1F4FHQIHEDLYFF0UL6,334,12,a__d,100,100,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
13,cw92134n,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:42:58.713345+00:00,0,1,A1DJDT4B5B19Q2,35GCEFQ6I6WG7A80H7DPZJ6WHBP3ZR,227,13,a__d,125,100,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
14,aigqwind,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:43:10.254813+00:00,0,1,A8L94A9EF23BV,3GU1KF0O4J9RW1A79RUTQ42UV4VBP5,264,14,a__d,125,100,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
15,a3gpd55b,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:43:34.699010+00:00,0,1,ARTMJ8ZC75ABK,3URFVVM166Q064LJWR9QMSWWUO8ZUU,241,15,a__d,18,9,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
16,tu9a8a6i,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:44:07.415960+00:00,0,1,A3U84FW0CTBX41,30LSNF239V35R2N7D3BYGEYEFKN2II,258,16,a__d,125,100,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
17,exbsjmdm,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:45:10.257362+00:00,0,1,A26HH5XUH214F7,36TFCYNS45I6WNFKVAE66SRVSG8XHU,0,17,,,,a__d,,,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
18,ye2sbk4w,,0,33,32,conclusion,1,Results,127.0.0.1,2017-09-11 18:45:12.802531+00:00,0,1,A5YVMQWA2IYPF,3SITXWYCNWHW5ACYVI4AKHOXX34BXT,226,18,a__d,124,100,a__d,5,1,0,1,1,bquung7a,,,3Z3R5YC0P3VCFQH057K7PKYSVFHTFL,3JOSSMLR1M2RR0X73N0UL2MIUAFQ92,,0
